Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,163.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:10,1396290610,175.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2014-04-01 00:00:18,1396290618,168.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:24,1396290624,191.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2014-04-01 00:00:32,1396290632,176.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:41,1396290641,180.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:48,1396290648,165.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:54,1396290654,170.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:00,1396290660,186.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:08,1396290668,167.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:15,1396290675,1961.0,119.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:24,1396290684,1955.0,125.0,1783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:32,1396290692,1999.0,125.0,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:40,1396290700,1960.0,119.0,1789.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:48,1396290708,1983.0,117.0,1736.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:55,1396290715,2046.0,121.0,1796.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:05,1396290725,2059.0,108.0,1769.0,0.0,82.0,0.0,0.0,0.0,47.0,0.0
2014-04-01 00:02:14,1396290734,1999.0,117.0,1746.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:21,1396290741,2047.0,127.0,1791.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:29,1396290749,2146.0,123.0,1885.0,,84.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:39,1396290759,2071.0,120.0,1817.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:47,1396290767,2078.0,113.0,1818.0,0.0,78.0,1.0,0.0,15.0,0.0,0.0
2014-04-01 00:02:56,1396290776,2065.0,116.0,1772.0,0.0,79.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:03:05,1396290785,2035.0,117.0,1766.0,0.0,80.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:03:11,1396290791,1977.0,120.0,1731.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:17,1396290797,1994.0,122.0,1750.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:27,1396290807,2028.0,119.0,1779.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:36,1396290816,2111.0,124.0,1847.0,0.0,74.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:03:45,1396290825,2110.0,116.0,1855.0,0.0,83.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:51,1396290831,2058.0,110.0,1815.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:57,1396290837,2077.0,127.0,1817.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:05,1396290845,1996.0,109.0,1759.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:14,1396290854,2144.0,115.0,1847.0,0.0,84.0,1.0,0.0,0.0,42.0,0.0
2014-04-01 00:04:22,1396290862,1978.0,125.0,1723.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:30,1396290870,2001.0,116.0,1753.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:37,1396290877,2099.0,116.0,1852.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:47,1396290887,2088.0,118.0,1833.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:56,1396290896,1987.0,128.0,1719.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:02,1396290902,2125.0,122.0,1860.0,0.0,76.0,1.0,0.0,14.0,0.0,0.0
